id,tweet_id,"tweet_text","tweet_source","tweet_created_time",tweet_retweet_count,tweet_favorite_count,"tweet_pre_process_result",tweet_polarity
6763564,489935173874499584,"RT @MAS: Our focus now is to work with the emergency responders and mobilize its full support to provide all possible care to the #MH17 nex…","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Fri Jul 18 00:50:22 +0000 2014",0,0,"Our focus is work the emergency responder mobilize full support provide possible care the MH17 nex…",NULL
6763606,489935186461589504,"RT @AizatAbd: I know maybe nothing is confirmed but it's just heartbreaking for me. MasyaAllah. My pray for you MH17.","<a href=\"https://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android Tablets</a>","Fri Jul 18 00:50:25 +0000 2014",0,0,"I know maybe nothing confirmed it's heartbreaking me MasyaAllah My pray you MH17",NULL
6763623,489935190647517185,"We could see downing of #MH17 an act of war perpetrated on innocent people. But I also see a defective civil aviation system.","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Fri Jul 18 00:50:26 +0000 2014",0,0,"We could see downing MH17 act war perpetrated innocent people But I also see defective civil aviation system",NULL
6763641,489935190655918080,"RT @gwenmay_: my heart goes out to all of the people on board #MH17 😔","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Fri Jul 18 00:50:26 +0000 2014",0,0,"heart go to of people board MH17",NULL
6763689,489935203217854465,"Anws Lets #PrayForMH17","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Fri Jul 18 00:50:29 +0000 2014",0,0,"Anws Lets PrayForMH17",NULL
6763745,489935219991273473,"RT @WilliamsJon: Full list of nationalities of dead on #MH17 - origins of 41 passengers unverified. #Ukraine http://t.co/8IsJjagEsP","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Fri Jul 18 00:50:33 +0000 2014",0,0,"Full list nationality dead MH17 origin 41 passenger unverified Ukraine",NULL
6763754,489935220011827200,"RT @Adham_Kassem: Putin could have been target, missile hit #Malaysia #MH17 by mistake? Same route 30 minutes apart, elevation, colors. htt…","<a href=\"http://www.echofon.com/\" rel=\"nofollow\">Echofon</a>","Fri Jul 18 00:50:33 +0000 2014",0,0,"Putin could been target missile hit Malaysia MH17 mistake Same route 30 minute apart elevation color htt…",NULL
6763877,489935245186048000,"RT @World_Mic: Stunning picture of the world's airplanes avoiding Ukraine right now #MH17 http://t.co/ftypRo9pql via @emilymbadger","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Fri Jul 18 00:50:39 +0000 2014",0,0,"Stunning picture the world's airplane avoiding Ukraine right MH17 via",NULL
6763916,489935253562462208,"RT @ElizabethMay: Shocked by news of attack on Malaysian passenger plane #MH17 over Ukraine. Condemning such mass murder does not feel suff…","<a href=\"http://www.tweetcaster.com\" rel=\"nofollow\">TweetCaster for Android</a>","Fri Jul 18 00:50:41 +0000 2014",0,0,"Shocked news attack Malaysian passenger plane MH17 Ukraine Condemning mass murder not feel suff…",NULL
6763930,489935257739612161,"RT @ThisIsGaZa: from Paestine to Malaysia, Be Strong as you always are.

#MH17 #PrayForMH17 Malaysian Airlines  All 295 http://t.co/BrD72G2…","<a href=\"https://twitter.com/download/android\" rel=\"nofollow\">Twitter for  Android</a>","Fri Jul 18 00:50:42 +0000 2014",0,0,"Paestine Malaysia Be Strong you always MH17 PrayForMH17 Malaysian Airlines All 295 …",NULL
6763935,489935257765175296,"RT @HuffingtonPost: Number of people aboard flight #MH17 that crashed in Ukraine rises to 298 http://t.co/qgiQjlVvx6","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Fri Jul 18 00:50:42 +0000 2014",0,0,"Number people aboard flight MH17 crashed Ukraine rise 298",NULL
6764397,489935358415863808,"RT @Louise_Johnston: This is insane, Putin's airplane flew the same echelon within an hour of #MH17
http://t.co/WOPsLtPAln http://t.co/AsM1…","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Fri Jul 18 00:51:06 +0000 2014",0,0,"This insane Putin's airplane flew same echelon within hour MH17 …",NULL
6764720,489935429735436288,"Rip...#PrayForMH17","<a href=\"https://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android Tablets</a>","Fri Jul 18 00:51:23 +0000 2014",0,0,"Rip PrayForMH17",NULL
6764894,489935467471978496,"Please say a prayer for the many loved ones we and so many other people have lost today in the #MH17 flight today... http://t.co/SQQNwtgs7O","<a href=\"http://www.facebook.com/twitter\" rel=\"nofollow\">Facebook</a>","Fri Jul 18 00:51:32 +0000 2014",0,0,"Please say prayer the many loved one and many people lost today the MH17 flight today",NULL
6765077,489935505216520193,"RT @AC360: We just received a breakdown of the known nationalities of those killed on #MH17. #AC360 http://t.co/tgVCenr5s2","<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","Fri Jul 18 00:51:41 +0000 2014",0,0,"We received breakdown the known nationality those killed MH17 AC360",NULL
6765333,489935555543592961,"To everyone who all the people in the world  I never new anyone on #MH17  but the news is shocking and horrible to hear Rest In Peace XOXO","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Fri Jul 18 00:51:53 +0000 2014",0,0,"To everyone all people the world I never new anyone MH17 the news shocking horrible hear Rest In Peace XOXO",NULL
6765562,489935605875228673,"RT @mitDebo: My heart goes out to all those affected by #MH17. Go hug your loved ones, Twitter. This world can be a shitty place.","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Fri Jul 18 00:52:05 +0000 2014",0,0,"My heart go to those affected MH17 Go hug loved one Twitter This world be shitty place",NULL
6765717,489935639442251778,"RT @Mae_D: CNN today is just not good for the heart. Alternating news stories between Gaza and MH17 💔","<a href=\"https://twitter.com/download/android\" rel=\"nofollow\">Twitter for  Android</a>","Fri Jul 18 00:52:13 +0000 2014",0,0,"CNN today just good the heart Alternating news story Gaza MH17",NULL
6765783,489935656207278080,"RT @afomiagebre: My condolences to all the people who had loved ones on #MH17 so heartbreaking","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Fri Jul 18 00:52:17 +0000 2014",0,0,"My condolence all people had loved one MH17 heartbreaking",NULL
6765878,489935672979886080,"RT @vanilaais: #PrayForGaza #PrayForMH17 #PrayforSabah","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Fri Jul 18 00:52:21 +0000 2014",0,0,"PrayForGaza PrayForMH17 PrayforSabah",NULL
6765994,489935702361001984,"RT @StateOfUkraine: #Russia'n cmdr Strelkov commented on downed #MH17 (thinking it was Ukrainian): \"We warned - do not fly in our skies\" ht…","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Fri Jul 18 00:52:28 +0000 2014",0,0,"Russia'n cmdr Strelkov commented downed MH17 (thinking wa Ukrainian): We warned do fly our sky ht…",NULL
6766126,489935731695972352,"RT @l33tdawg: Those who think @MAS is to blame for #MH17 getting SHOT DOWN must be high. Commercial airliners aren’t equipped to defend a M…","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Fri Jul 18 00:52:35 +0000 2014",0,0,"Those think blame MH17 getting SHOT DOWN must high Commercial airliner aren’t equipped to defend M…",NULL
6766266,489935765254569984,"RT @CNN: Malaysian PM @NajibRazak calls for immediate investigation into #MH17. Here's the latest:  http://t.co/dM0MdZT9H0 http://t.co/aAu2…","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Fri Jul 18 00:52:43 +0000 2014",0,0,"Malaysian PM call immediate investigation MH17 Here's latest: …",NULL
6766292,489935773664161792,":( RT minglocked: #PrayForMH17 #PrayForGaza","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Fri Jul 18 00:52:45 +0000 2014",0,0,":( minglocked: PrayForMH17 PrayForGaza",NULL
6766463,489935815590436865,"#PrayForMH17 #PrayForGaza","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Fri Jul 18 00:52:55 +0000 2014",0,0,"PrayForMH17 PrayForGaza",NULL
6766491,489935819780530176,"Quite a time for \"humanity\" #GazaUnderAttack #MH17","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Fri Jul 18 00:52:56 +0000 2014",0,0,"Quite time humanity GazaUnderAttack MH17",NULL
6766624,489935844963123200,"RT @iasociety: Please check the International AIDS Society (@iasociety) official statement on Malaysian Flight #MH17 http://t.co/cHczQYWRIc","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Fri Jul 18 00:53:02 +0000 2014",0,0,"Please check International AIDS Society ( official statement Malaysian Flight MH17",NULL
6766882,489935899493273600,"RT @LxqmxnDew: if Allah said is kunfayakun, so it will be happen. Allahuakbar its lost and insecure MH17. #prayforMH17 alfatihah","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Fri Jul 18 00:53:15 +0000 2014",0,0,"Allah said kunfayakun it be happen Allahuakbar lost insecure MH17 prayforMH17 alfatihah",NULL
6766925,489935912067805184,"RT @NickDrewx_: MH17 and Palestine pray for both. Al-fatihah 😔 http://t.co/pcgyxzOjgU","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Fri Jul 18 00:53:18 +0000 2014",0,0,"MH17 Palestine pray both Al-fatihah",NULL
6766981,489935924638142464,"RT @stevesilberman: Horrible: Several leading AIDS researchers were on #MH17 when it was shot down. http://t.co/9HE2vtCEHk","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Fri Jul 18 00:53:21 +0000 2014",0,0,"Horrible: Several leading AIDS researcher on MH17 it shot",NULL
6767043,489935937221042176,"RT @MAS: We are in the process of notifying #MH17 next-of-kin. Once all have been notified, the passenger's manifest will be released.","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Fri Jul 18 00:53:24 +0000 2014",0,0,"We in process notifying MH17 next-of-kin Once have notified passenger's manifest be released",NULL
6767091,489935945613852672,"RT @CKNW: BC Centre for Excellence in HIV AIDS Dir. Dr. Julio Montaner says close friend &amp; colleague Dr. Joep Lange may have been on #MH17 …","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Fri Jul 18 00:53:26 +0000 2014",0,0,"BC Centre Excellence HIV AIDS Dir Dr Julio Montaner say close friend colleague Dr Joep Lange may been MH17 …",NULL
6767370,489936016908636160,"RT @SyukMuhamad: #RamadhanDiary - Day 20 : Seems like the only news I'm hearing lately are deaths. Now, #MH17.Ya Allah give strong faith fo…","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Fri Jul 18 00:53:43 +0000 2014",0,0,"RamadhanDiary Day 20 : Seems like only news I'm hearing lately death Now MH17 Ya Allah give strong faith fo…",NULL
6767465,489936037871767553,"RT @AirlineFlyer: As Russia and Ukraine blame each other, the Prime Minister of Malaysia has some heartfelt words on #MH17 http://t.co/YM0w…","<a href=\"http://blackberry.com/twitter\" rel=\"nofollow\">Twitter for BlackBerry®</a>","Fri Jul 18 00:53:48 +0000 2014",0,0,"As Russia Ukraine blame other Prime Minister Malaysia some heartfelt word MH17 …",NULL
6767470,489936037905301504,"@cnnbrk: #MH17 Known nationalities: 154 Dutch, 27 Australians, 23 Malaysian, 11 Indonesian 6 UK, 4 Germans 4 Belgians 3 Filipinos 1 Canadian","<a href=\"http://blackberry.com/twitter\" rel=\"nofollow\">Twitter for BlackBerry®</a>","Fri Jul 18 00:53:48 +0000 2014",0,0,"MH17 Known nationalities: 154 Dutch 27 Australians 23 Malaysian 11 Indonesian 6 UK 4 Germans 4 Belgians 3 Filipinos 1 Canadian",NULL
6767554,489936058877235200,"#mh17 ukraine government posted youtube clip ''proving'' crash fault of rebels, but unclear who launched the strike","<a href=\"http://www.grapefruitgames.com\" rel=\"nofollow\">On Trend</a>","Fri Jul 18 00:53:53 +0000 2014",0,0,"mh17 ukraine government posted youtube clip ''proving'' crash fault rebel unclear launched strike",NULL
6767756,489936109195902976,"RT @MAS: Malaysia Airlines #MH17 flight route was declared safe and unrestricted by ICAO &amp; IATA - http://t.co/HUIWQXl7dx","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Fri Jul 18 00:54:05 +0000 2014",0,0,"Malaysia Airlines MH17 flight route declared safe unrestricted ICAO IATA",NULL
6767784,489936117593280512,"RT @Reuters: The latest on #MH17 - 295 people reported dead: http://t.co/Pe3lqzhIJ2 http://t.co/il0koFDQWC","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Fri Jul 18 00:54:07 +0000 2014",0,0,"The latest MH17 295 people reported dead:",NULL
6767851,489936130167427072,"rip to all who died on #MH17","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Fri Jul 18 00:54:10 +0000 2014",0,0,"rip all died MH17",NULL
6767883,489936134378500096,"\"@smh: 'We did warn you — do not fly in our sky': Is this the man who shot down #MH17? http://t.co/A5PNTulJCr http://t.co/cUQKxdWVRt\" yes","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Fri Jul 18 00:54:11 +0000 2014",0,0,"'We warn — not fly our sky': Is the man shot MH17 yes",NULL
6767994,489936167932940288,"RT @ERN_Malleyscrub: @Jackthelad1947 @MailOnline Among First confirmed dead. It was not a race. #MH17","<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","Fri Jul 18 00:54:19 +0000 2014",0,0,"Among First confirmed dead It not race MH17",NULL
6768105,489936197267886080,"RT @airlivenet: PHOTO An armed pro-Russian separatist stands on part of the wreckage of #MH17 in Grabovo via @reuterspictures http://t.co/n…","<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for Windows Phone</a>","Fri Jul 18 00:54:26 +0000 2014",0,0,"PHOTO An armed pro-Russian separatist stand part the wreckage MH17 Grabovo via …",NULL
6768118,489936197276274688,"RT @STcom: #MalaysiaAirlines #MH17 crash: Deleted posts suggest Ukraine rebels downed jet in error http://t.co/WyikygGei3 http://t.co/zTB2M…","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Fri Jul 18 00:54:26 +0000 2014",0,0,"MalaysiaAirlines MH17 crash: Deleted post suggest Ukraine rebel downed jet error …",NULL
6768470,489936281154355200,"RT @CNN: #MH17 was shot down by \"terrorists,\" an advisor to Ukraine’s Minister of Internal Affairs says http://t.co/0t9mYJ2kEy http://t.co/…","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Fri Jul 18 00:54:46 +0000 2014",0,0,"MH17 shot by terrorist advisor Ukraine’s Minister Internal Affairs say …",NULL
6768833,489936352448749569,"RT @STcom: #MalaysiaAirlines #MH17 crash: #SingaporeAirlines plane SQ351 was about 25km away http://t.co/rURC3fDhJj","<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","Fri Jul 18 00:55:03 +0000 2014",0,0,"MalaysiaAirlines MH17 crash: SingaporeAirlines plane SQ351 about 25km away",NULL
6768914,489936369246932994,"MH17: Tragedy Again! http://t.co/DF0N0375iv","<a href=\"http://www.networkedblogs.com/\" rel=\"nofollow\">NetworkedBlogs</a>","Fri Jul 18 00:55:07 +0000 2014",0,0,"MH17: Tragedy Again",NULL
6768930,489936373416488960,"RT @Guaitafran: [PIC] Crash of a malasyan aircraft in the airspace where is going on ukrainian conflict #Donetsk #MH17 http://t.co/BFL4LAJw…","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Fri Jul 18 00:55:08 +0000 2014",0,0,"PIC Crash a malasyan aircraft the airspace is going ukrainian conflict Donetsk MH17 …",NULL
6769038,489936394421170176,"RT @lf_peralta: #MH17 = disgraceful. Our hearts with their families of the people we sadly lost. Pains me to learn we lost HIV champions #A…","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Fri Jul 18 00:55:13 +0000 2014",0,0,"MH17 = disgraceful Our heart their family the people sadly lost Pains to learn lost HIV champion A…",NULL
6769181,489936423751925761,"RT @danielsutton10: Dutch say 27 Australians on board #mh17. DFAT \"urgently seeking to confirm this number and the identities of the Austra…","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Fri Jul 18 00:55:20 +0000 2014",0,0,"Dutch say 27 Australians board mh17 DFAT urgently seeking confirm number the identity the Austra…",NULL
6769241,489936436368384000,"RT @GuardianAus: Aids researchers headed for international conference in Melbourne believed to be among those killed in #mh17 crash http://…","<a href=\"http://www.echofon.com/\" rel=\"nofollow\">Echofon</a>","Fri Jul 18 00:55:23 +0000 2014",0,0,"Aids researcher headed international conference Melbourne believed be among killed mh17 crash http: …",NULL
6769271,489936444744822784,"RT @texasinafrica: Among those on board #MH17, the spokesperson for @WHO. http://t.co/XnoBWAre07","<a href=\"http://www.bbotmaker.com/\" rel=\"nofollow\">BBotMaker - Bot à mots-clés</a>","Fri Jul 18 00:55:25 +0000 2014",0,0,"Among on board MH17 spokesperson",NULL
6769537,489936503464681472,"RT @RT_com: BREAKING: Unconfirmed reports Malasian #MH17 plane possibly shot down over E. #Ukraine http://t.co/4nYqODD8HX http://t.co/HXG7v…","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Fri Jul 18 00:55:39 +0000 2014",0,0,"_com: BREAKING: Unconfirmed report Malasian MH17 plane possibly shot over E Ukraine …",NULL
6769603,489936520241876992,"RT @MAS: We are in the process of notifying #MH17 next-of-kin. Once all have been notified, the passenger's manifest will be released.","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Fri Jul 18 00:55:43 +0000 2014",0,0,"We in process notifying MH17 next-of-kin Once have notified passenger's manifest be released",NULL
6769642,489936528638881792,"RT @Maestrouzy: Another sad news for Malaysia, Flight MH17 crashed in Ukraine. Let’s all include them in our prayers. #PrayForMH17 http://t…","<a href=\"http://blackberry.com/twitter\" rel=\"nofollow\">Twitter for BlackBerry®</a>","Fri Jul 18 00:55:45 +0000 2014",0,0,"Another sad news Malaysia Flight MH17 crashed Ukraine Let’s include in prayer PrayForMH17 http: t…",NULL
